Product_Name,product_tags,Product category,url,image_url
HiPAP 602 - High Precision Acoustic Positioning System,"{""tags"": ""Positioning system, Navigation system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey""}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap602/,"https://www.kongsberg.com/contentassets/06165324ca3641e98ad66fc59f0b90d9/hipap-602-and-mining---v2.png?width=1500&rxy=0.5,0.5"
"Hydroacoustic Aided Inertial Navigation, ROV applications","{
  ""tags"": ""Positioning system, Navigation system, Inertial Measurement Unit, Hydroacoustic Positioning, ROV integration, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/hydroacoustic-aided-inertial-navigation-rov-auv-applications/,"https://www.kongsberg.com/contentassets/e8782c916f004e11bb27349018be1afb/hain-subsea-700x493.jpg?width=500&rxy=0.5,0.5"
K-Sync Synchronization unit,"{
  ""tags"": ""Positioning system, Navigation system, acoustic telemetry, Hydroacoustic Positioning, underwater communication, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/k-sync/,"https://www.kongsberg.com/contentassets/4a13f33b3968442b813cd60ce99793b2/header1600x500_2.png?width=1500&rxy=0.5,0.5"
Kongsberg Camera Cluster,"nan, {
  ""tags"": ""surface, underwater, advanced navigation system, Sunstone, maritime surveillance, Situational Awareness""
}, {
  ""tags"": ""inertial sensor, marine echo sounder, sensor fusion compatible, augmented reality, maritime navigation, Situational Awareness""
}","Surveilance & monitoring, Surface navigation & positioning, Autonomous and uncrewed solutions",https://www.kongsberg.com/maritime/products/situational-awareness/kongsberg-camera-cluster/,"https://www.kongsberg.com/contentassets/3a9fe501f0af4b82aaf3c945368dbabc/yara_birkeland.jpg?width=1500&rxy=0.5,0.5"
Kongsberg Proximity Assistance,"nan, {
  ""product type"": ""surface, USV"",
  ""technology"": ""advanced navigation system, HISAS"",
  ""application"": ""maritime surveillance, environmental monitoring""
}, {
  ""tags"": ""inertial sensor, marine echo sounder, sensor fusion compatible, augmented reality, maritime navigation, vessel tracking""
}","Surveilance & monitoring, Surface navigation & positioning, Autonomous and uncrewed solutions",https://www.kongsberg.com/maritime/products/situational-awareness/proximityview/,"https://www.kongsberg.com/contentassets/530bf1381e5d44a092810612d974f782/dock-assist_miami_1920x1080.jpg?width=1500&rxy=0.5,0.5"
Laser-based relative position sensor,"{
  ""tags"": ""inertial sensor, marine echo sounder, sensor fusion compatible, augmented reality, GPS, maritime navigation""
}",Surface navigation & positioning,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/laser-based-position-reference-system/,"https://www.kongsberg.com/contentassets/8395bcf412bf4697b0c340557678ec3a/spottrack.jpg?width=1500&rxy=0.5,0.5"
ME70 multibeam echo sounder,"{
  ""tags"": ""Multibeam sonar, Single beam echo sounder, multibeam echosounder, high-resolution sonar, seafloor mapping, oceanography""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/me70/,"https://www.kongsberg.com/contentassets/e14222bab3cd4167ae481a65a6d7f548/bm010101_100_001_me70_screen_cap_callouts_1772px_150mm_flatten.jpg?width=750&rxy=0.5,0.5"
MS70 Multibeam sonar,"{
  ""Multibeam sonar"": ""multibeam echosounder, fishery research applications"",
  ""Technology"": ""beamforming software, real-time data acquisition"",
  ""Application"": ""seafloor mapping, biomass estimation""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/ms70/,"https://www.kongsberg.com/globalassets/discovery/simrad/multibeams/ms70/ms70-images/bm010207_001_011_ms70_screen_capture_700px_web.jpg?width=750&rxy=0.5,0.5"
MW-based Long-range relative position sensor,"{
  ""product type"": ""inertial sensor, marine echo sounder"",
  ""technology"": ""sensor fusion compatible, spoofing mitigation"",
  ""application"": ""vessel tracking, maritime navigation""
}",Surface navigation & positioning,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/long-range-relative-positioning-solution/,"https://www.kongsberg.com/contentassets/89419a6d7bec4c89a5bc7c669ca28fcc/xpr_1920x1080.jpg?width=1500&rxy=0.5,0.5"
MW-based Relative position sensor,"{
  ""tags"": ""inertial sensor, marine echo sounder, sensor fusion compatible, augmented reality, vessel tracking, maritime navigation""
}",Surface navigation & positioning,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/relative-position-reference-system-radius/,"https://www.kongsberg.com/contentassets/a9c6eea9c01045d3a05ad5b781d196f2/header_radius.jpg?width=1500&rxy=0.5,0.5"
Maritime Broadband Radio - MBR,"{
  ""tags"": ""Radio, Modem, VDES technology, reconfigurable SDR, maritime communication, navigation systems""
}",Communication solutions,https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/broadband-radios/maritime-broadband-radio/,"https://www.kongsberg.com/globalassets/maritime/km-products/pictures/mbr_1x9_mkii_transp.png?width=500&rxy=0.5,0.5"
MicroPAP (µPAP) - Compact acoustic positioning system,"{
  ""product type"": ""Positioning system, Navigation system"",
  ""technology"": ""acoustic telemetry, Hydroacoustic Positioning"",
  ""application"": ""underwater communication, ROV integration""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/pap-micropap-compact-acoustic-positioning-system/,"https://www.kongsberg.com/contentassets/cbde5c62d8044b3db35b3f81323958c0/micropap-a4-horizontal-4.jpg?width=1500&rxy=0.5,0.5"
Mobile Early Leak Detection System,nan,Surveilance & monitoring,https://www.kongsberg.com/maritime/products/ocean-science/subsea-monitoring/MELDS/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Motion Reference Unit,"{
  ""tags"": ""Motion Reference Unit, MEMS gyro, motion sensor, marine navigation, motion compensation, attitude determination""
}",Inertial solutions,https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/mru/,"https://www.kongsberg.com/contentassets/558a9f6ec74f4940be431a884a48e8b3/mru_family.jpg?width=1500&rxy=0.5,0.5"
"Multibeam Sonar, Flexview","{
  ""tags"": ""Multibeam sonar, high-resolution sonar, seafloor mapping, subsea survey, marine engineering, environmental monitoring""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/flexview/,"https://www.kongsberg.com/contentassets/425fa353803d4c19bd4b4b1175da9081/flexview-1020x679.jpg?width=500&rxy=0.5,0.5"
"Multibeam sonar, M3 Sonar®","{
  ""Multibeam sonar"": ""Multibeam sonar"",
  ""Technology"": ""multibeam echosounder, high-resolution sonar"",
  ""Application"": ""seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3/,"https://www.kongsberg.com/contentassets/4f76fece62e74f48ad12594d3a8c04c0/02_m3.jpg?width=1500&rxy=0.5,0.5"
NavLab - Generic simulation and post-processing navigation software,"{
  ""tags"": ""Navigation Simulation, inertial measurement, post-processing analysis, marine navigation""
}, {""tags"": ""Navigation system, Positioning system, Inertial Measurement Unit, Hydroacoustic Positioning, underwater communication, subsea survey""}","Underwater navigation & positioning, Inertial solutions",https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/navlab-generic-simulation-and-post-processing-navigation-software/,"https://www.kongsberg.com/contentassets/9479363f9c6b483eb6ed25e99ce7085a/nav-lab-700x388.png?width=500&rxy=0.5,0.5"
Non-Differential Position Sensors,"{
  ""tags"": ""inertial sensor, GPS receiver, sensor fusion compatible, spoofing mitigation, maritime navigation, vessel tracking""
}",Surface navigation & positioning,https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/non-differential-position-sensors/,"https://www.kongsberg.com/contentassets/206ecaf8351d45a9aa3b1981c6b8f966/dps_i4_mgc_1020x495.png?width=750&rxy=0.5,0.5"
Ocean view,"{
  ""tags"": ""Navigation system, Positioning system, Hydroacoustic Positioning, acoustic telemetry, underwater communication, subsea survey""
}, {
  ""Data Management"": ""Industrial IoT, Cloud Storage"",
  ""Technology"": ""cloud-based, sensor data analysis"",
  ""Application"": ""situational awareness, data visualization""
}","Cloud solution, Underwater navigation & positioning",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/ocean-view/,"https://www.kongsberg.com/contentassets/316ab8c7d1e24ea99bd9391235a481ea/blue_insight_illustration_webheader.jpg?width=1500&rxy=0.5,0.5"
PI Portable hydrophone,"{
  ""tags"": ""portable transducer, echosounder transducer, split-beam transducer, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/portable-hydrophone/,https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/hydrophones/bm012108g_0350_pi32_hydrophone_portable.png
PI Purse seine hydrophone,"{
  ""tags"": ""portable transducer, echosounder transducer, dual frequency, broadband sweeps, fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/purse-seine-hydrophone/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/hydrophones/bm012108a_0500_pi32_hydrophone.png?width=750&rxy=0.5,0.5"
PI Trawl hydrophone,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, frequency adjustment, fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/Trawl-hydrophone/,https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/hydrophones/hydrophone-illustrations/bm012108b_0400_pi32_hydrophone_special.jpg
PX MultiSensor Charger,"{
  ""tags"": ""echosounder transducer, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxcharger/,"https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-family-common-blocks/px-family-images/bm012229-100_0500_web_px_sensor_battery_charging.png?width=750&rxy=0.5,0.5"
"Portable Hydrographic System, M3 Sonar®","{
  ""tags"": ""Multibeam sonar, Side Scan Sonar, multibeam echosounder, high-resolution sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3-sonar-PHS/,"https://www.kongsberg.com/contentassets/d08ab59d2858463f8e2f4336f11b788a/m3-sonar-image-of-concrete-mats.jpg?width=1500&rxy=0.5,0.5"
Portable Shallow Water Multibeam & Side Scan,"{
  ""tags"": ""Multibeam sonar, Side Scan Sonar, multibeam echosounder, side-scan sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/portable-shallow-water-multibeam--side-scan/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Portable single beam echo sounder, EA400SP","{
  ""tags"": ""Single beam echo sounder, high-resolution sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/portable-single-beam-echo-sounder-ea400sp/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Remote Services for HiPAP systems,"{
  ""tags"": ""Positioning system, Navigation system, acoustic telemetry, Hydroacoustic Positioning, dynamic positioning reference, subsea survey""
}",Underwater navigation & positioning,https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/remote-services-for-hipap-systems/,"https://www.kongsberg.com/contentassets/9f0076a15bb043aba1a91b86623fea90/k-ims_700x278.jpg?width=750&rxy=0.5,0.5"
SIS 5 - Multibeam echosounder software,"{""product type"": ""Multibeam sonar"", ""technology"": ""multibeam echosounder"", ""application"": ""seafloor mapping""}, {""Multibeam echosounder software,"" 
 	: "", pitch and roll stabilization,"" 
 	,""seafloor mapping,"" 
 	:""geophysical survey""}","Seafloor mapping, Geophysical survey",https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/seafloor-information-system-5/,"https://www.kongsberg.com/globalassets/discovery/mapping/sis/sis-media/sis-screenshot-1020x482.jpg?width=1500&rxy=0.5,0.5"
Sensor Fusion,"{
  ""product type"": ""Data Management, Industrial IoT"",
  ""technology"": ""sensor data analysis, cloud-based"",
  ""application"": ""environmental monitoring, data visualization""
}",Cloud solution,https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/sensor-fusion/,"https://www.kongsberg.com/contentassets/fde484dd9f774093a0199bb61c967cc9/blue_insight_illustration_webheader.jpg?width=1500&rxy=0.5,0.5"
Sensor remote,"{
  ""tags"": ""Industrial IoT, Quality Assurance, cloud-based, sensor data analysis, situational awareness, data visualization""
}",Cloud solution,https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/sensor-remote/,"https://www.kongsberg.com/contentassets/86a9177bf6504de7ac77f4726baa03ad/blue_insight_illustration_webheader.jpg?width=1500&rxy=0.5,0.5"
Shallow Water Multibeam & Side Scan,"{
  ""tags"": ""Multibeam sonar, Side Scan Sonar, multibeam echosounder, side-scan sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/shallow-water-multibeam--side-scan/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Side scan echo sounder, EA400","{
  ""tags"": ""Side Scan Sonar, Single beam echo sounder, side-scan sonar, high-resolution sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA400-600/,"https://www.kongsberg.com/contentassets/a1503bc8d3a341a58747e073f081aa96/ss200k-campbeltown_wreck_scotl.jpg?width=1500&rxy=0.5,0.5"
Side-Scan Sonar - Sonar 2094 Digital,"{
  ""tags"": ""Side Scan Sonar, high-resolution sonar, seafloor mapping, subsea survey""
}",Seafloor mapping,https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/side-scan-sonar-sonar-2094-digital/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad 12-16/60,"{
  ""product type"": ""echo sounder system, sonar technology"",
  ""technology"": ""split-beam transducer"",
  ""application"": ""scientific research, deep water measurements""
}, {
  ""tags"": ""echosounder transducer, split-beam transducer, fish finding, underwater survey""
}, {
  ""tags"": ""Single beam echo sounder, Sub-bottom profiler, multibeam echosounder, sub-bottom profiling, seafloor mapping, deep sea exploration""
}","Seafloor mapping, Fishery & ocean research, Fish finding",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td12khz/12-16-60/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/012-khz/12-1660/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg
Simrad 120-25,"{
  ""tags"": ""echosounder transducer, single-beam transducer, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-120-25/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/bm2709a_es120-7_200x285.png
Simrad 18-11,"{
  ""tags"": ""echosounder transducer, transceiver marine research, frequency adjustment, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td18khz/18-11/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/018-khz/18-11/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg
Simrad 200-7C,"{
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2709a_es120-7_200x285.png
Simrad 200-7F,"{
  ""tags"": ""echosounder transducer, transceiver marine research, dual frequency, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7f/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2713c_200-7f.png
Simrad 200-7G,"{
  ""tags"": ""portable transducer, echosounder transducer, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7g/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2705c_200-7g.png
Simrad 38-7,"{
  ""tags"": ""echosounder transducer, transducer marine research, frequency adjustment, narrow beam, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_7/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/38-7/media/bm2718a_es38b-38-7.png
Simrad 38-9,"{
  ""echosounder transducer"": ""Simrad 38-9"",
  ""transceiver marine research"": ""Simrad 38-9"",
  ""split-beam transducer"": ""Simrad 38-9"",
  ""fish finding"": ""Simrad 38-9"",
  ""hydroacoustic synchronization"": ""Simrad 38-9"",
  ""underwater survey"": ""Simrad 38-9""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_9/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/38-9/media/bm2720a_38khz_250x172-38-9.png
Simrad 38/200 Combi C,"{""echosounder transducer, transceiver marine research, dual frequency, fish finding, underwater survey"" : ""tags""}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_200_combi_c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/38200-combi-c/media/bm2747a_38_200_combi_c_250x123-1.png
Simrad 38/200 Combi D,"{
  ""tags"": ""echosounder transducer, transceiver marine research, dual frequency, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_200_combi_d/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/38200-combi-c/media/bm2747a_38_200_combi_c_250x123-1.png
Simrad 38/200 Combi W,"{
  ""tags"": ""echosounder transducer, dual frequency, fish finding, bottom discrimination, through hull mounting, discontinued product""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-38200-combi-w/,https://www.kongsberg.comhttps://www.simrad.net/td_038/38_200_combi_w/photo.gif
Simrad 50-18,"{""tags"": ""echosounder transducer, transceiver marine research, fish finding, underwater survey""}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-18/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2722a_50-18.png
Simrad 50-18POR,"{
  ""tags"": ""portable transducer, echosounder transducer, fish finding, underwater survey""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-18por/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2723a_50-18por.png
Simrad 50-7,"{
  ""tags"": ""echosounder transducer, fish finding, single-beam transducer, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-7/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2720a_38khz_250x172-50-7.png
Simrad 50/200 Combi C,"{""tags"": ""echosounder transducer, transceiver marine research, dual frequency, fish finding, underwater survey""}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50200-combi-c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2747a_38_200_combi_c_250x123.png
Simrad 50/200 Combi D,"{
  ""echosounder transducer"": ""dual frequency"",
  ""fish finding"": ""hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/50_200_combi_d/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2747a_38_200_combi_c_250x123.png
Simrad BR90,"{
  ""tags"": ""Radio, Modem, VDES technology, reconfigurable SDR, maritime communication, navigation systems""
}, {
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey""
}","Fish finding, Communication solutions",https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/broadband-radios/br90/,"https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/logo-and-bottom-logo-line/simrad_bottom_line_en.png?width=750&rxy=0.5,0.5"
Simrad C-All,"{
  ""tags"": ""echosounder transducer, broadband sweeps, fish finding, underwater survey""
}, {
  ""tags"": ""echo sounder system, oceanographic instrument, wideband technology, split-beam transducer, scientific research, fish stock assessment""
}, {
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, underwater survey""
}","Fish finding, Fishery & ocean research, Fish finding, Fish finding, Fish finding",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/c-all/,https://www.kongsberg.comhttps://www.simrad.net/c-all/images/BM010427_001_001_c_all_600px_web.png
Simrad CP200-5C,"{""tags"": ""Multibeam echosounder software, Underwater Altimeters, advanced navigation system, pitch and roll stabilization, geophysical survey, seafloor mapping""}, {
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, fish finding, underwater survey""
}, {
  ""tags"": ""Single beam echo sounder, high-resolution sonar, seafloor mapping, subsea survey""
}","Fish finding, Seafloor mapping, Geophysical survey",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/cp200-5c/,https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Simrad CP60,"{
  ""tags"": ""echosounder transducer, transceiver marine research, dual frequency, broadband sweeps, fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60/,"https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/cp60/cp60-images/cd019902_xxx_cp60_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad CS90,"{
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, frequency adjustment, fish finding, hydroacoustic synchronization""
}",Fish finding,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/cs90/,"https://www.kongsberg.com/globalassets/discovery/simrad/sonars/cs90/cs90-images/cd019902_xxx_ca90_logo_250px.png?width=500&rxy=0.5,0.5"
Simrad EC150-3C (ADCP),"{
  ""tags"": ""echo sounder system, oceanographic instrument, acoustic Doppler, split-beam transducer, scientific research, environmental monitoring""
}",Fishery & ocean research,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/adcp/ec150-3c/,https://www.kongsberg.comhttps://www.simrad.net/ek80/images/ec150_3c_250px.png
Simrad EK15,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, dual frequency, fish finding, fish stock assessment""
}",Fish finding,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ek15/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360
Simrad EK60,"{
  ""product type"": ""echosounder transducer, transceiver marine research"",
  ""technology"": ""split-beam transducer, dual frequency"",
  ""application"": ""fish finding, fish stock assessment""
}",Fish finding,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ek60/,https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360
Simrad ES120-18CDK,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, fish finding, underwater survey""
}, {""tags"": ""oceanographic instrument, autonomous transceiver, wideband technology, split-beam transducer, scientific research, environmental monitoring""}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/es120-18cdk/,https://www.kongsberg.com/contentassets/8c013f45b1d34dc8820cfd9a6e605959/photo1.png
Simrad ES120-7C,"{
  ""tags"": ""echo sounder system, oceanographic instrument, wideband technology, split-beam transducer, scientific research, fish stock assessment""
}, {
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, fish finding, fish stock assessment, underwater survey""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/es120-7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/bm2721a_es120-7c_200x206.png
Simrad ES120-7CD,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, frequency adjustment, fish finding, underwater survey""
}, {""tags"": ""echo sounder system, oceanographic instrument, split-beam transducer, wideband technology, scientific research, environmental monitoring""}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/photoes120-7cd.png
Simrad ES120-7DD,"{
  ""tags"": ""echosounder transducer, split-beam transducer, fish finding, deep water installations""
}, {
  ""tags"": ""echo sounder system, oceanographic instrument, split-beam transducer, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7dd/,https://www.kongsberg.com/contentassets/2ec4022eddf44e5aaee007a416ca7939/bm2709a_es120-7_200x285-1.jpg
Simrad ES120-7G,"{""tags"": ""echo sounder system, sonar technology, split-beam transducer, scientific research, environmental monitoring, fish stock assessment""}, {""product_type"": ""echosounder transducer, portable transducer"", ""technology"": ""split-beam transducer"", ""application"": ""fish finding, underwater survey""}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7g/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/bm2714a_es120-7g_165x223.png
Simrad ES18,"{
  ""tags"": ""echo sounder system, oceanographic instrument, split-beam transducer, scientific research, environmental monitoring, deep water measurements""
}, {""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, frequency adjustment, fish finding, underwater survey""}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td18khz/es18/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/018-khz/es18/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg
Simrad ES200-7C,"{
  ""tags"": ""echosounder transducer, transceiver marine research, broadband sweeps, fish finding, fish stock assessment""
}, {
  ""tags"": ""echo sounder system, oceanographic instrument, wideband technology, split-beam transducer, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/es200_7c/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2727a_es200-7c_w200.png
Simrad ES200-7CD,"{
  ""tags"": ""echosounder transducer, transceiver marine research, split-beam transducer, frequency adjustment, fish finding, underwater survey""
}, {
  ""tags"": ""oceanographic instrument, split-beam transducer, scientific research, fish stock assessment""
}","Fish finding, Fishery & ocean research",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-es200-7cd/,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/es200_7cdk_image3_no_background_400px_72ppi.png
