Unnamed: 0,Product_Name,Product category,Application / use ,url,new_tags,filter_tags,product_tags,image_url,is_software,Unnamed: 10,Unnamed: 11
52.0,Simrad 38/200 Combi D,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_200_combi_d/,"{""tags"": [""marine transducer"", ""dual frequency"", ""under-hull mounting"", ""temperature sensor"", ""navigation equipment""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/38200-combi-c/media/bm2747a_38_200_combi_c_250x123-1.png,False,,
53.0,Simrad ES38-18/200-18C,"Fish finding, Fishery & ocean research"," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18-200-18c/,"{""tags"": [""marine transducer"", ""split-beam sonar"", ""underwater navigation"", ""subsea connector"", ""hull-mounted""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-18200-18c/media/bm010412_001_001_es38-18_200-18c_photo_250px_web.png,False,,
54.0,Simrad ES38-18/200-18CR,"Fish finding, Fishery & ocean research"," Side Scan Sonars, Multibeam Sonar, Sub-bottom Profilers, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18-200-18cr/,"{""tags"": [""marine transducer"", ""split-beam sonar"", ""single-beam sonar"", ""hull-mounted"", ""nautical electronics""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-18200-18cr/media/es38-18-200-18cr.png,False,,
55.0,Simrad ES38-12,"Fish finding, Fishery & ocean research"," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38_12/,"{""tags"": [""marine transducer"", ""38 kHz frequency"", ""hull-mounted sonar"", ""fish finding equipment"", ""Kongsberg Maritime""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,False,,
56.0,Simrad C-All,"Fish finding, Fishery & ocean research"," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/c-all/,"{
  ""tags"": [""multifrequency transducer"", ""echo sounder"", ""fish detection"", ""Wide Band Transceiver compatible"", ""marine technology""]
}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, chirp technology, fish finding, maritime navigation""
}",https://www.kongsberg.comhttps://www.simrad.net/c-all/images/BM010427_001_001_c_all_600px_web.png,False,,
57.0,Simrad 50-7,Fish finding," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Survey Equipment, Data Printing",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-7/,"{
  ""tags"": [""single-beam transducer"", ""fish finder"", ""50 kHz frequency"", ""hull mounted"", ""echo sounder""]
}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, chirp technology, fish finding""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2720a_38khz_250x172-50-7.png,False,,
58.0,Simrad 50-18,Fish finding," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-18/,"{""tags"": [""single-beam transducer"", ""navigational echo sounders"", ""hydrographic survey equipment"", ""compact sonar"", ""50 kHz frequency""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""Tags"": ""echo sounder, split-beam technology, fish finding, fish stock assessment""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2722a_50-18.png,False,,
59.0,Simrad 50-18POR,Fish finding," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-18por/,"{""tags"": [""portable transducer"", ""hydrographic equipment"", ""50 kHz frequency"", ""single beam echo sounder"", ""marine electronics""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, echo sounder, chirp technology, fish finding, maritime navigation""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2723a_50-18por.png,False,,
60.0,Simrad 50/200 Combi C,Fish finding," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50200-combi-c/,"{""tags"": [""dual-frequency transducer"", ""hull mount transducer"", ""marine electronics"", ""fishfinder accessory"", ""temperature sensor""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, multi-frequency echo sounder, fish finding, fish stock assessment""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2747a_38_200_combi_c_250x123.png,False,,
61.0,Simrad 50/200 Combi D,Fish finding," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/50_200_combi_d/,"{""tags"": [""transducer"", ""dual-frequency"", ""hull-mounted"", ""navigation sonar"", ""marine electronics""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, multi-frequency echo sounder, fish finding, fish stock assessment""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2747a_38_200_combi_c_250x123.png,False,,
62.0,Simrad ES70-11,"Fish finding, Fishery & ocean research"," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-11/,"{""tags"": [""split-beam transducer"", ""towed foil compatible"", ""fish finding sonar"", ""70 kHz frequency"", ""underwater navigation equipment""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm2704a_es70-11_250x127.png,False,,
63.0,Simrad ES70-18CD,"Fish finding, Fishery & ocean research"," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-18cd/,"{""tags"": [""split-beam transducer"", ""subsea ecosystem monitoring"", ""broadband sweeps"", ""underwater vehicle compatible"", ""70 kHz frequency""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm010409_001_011_es70-18cd_250px_web.jpg,False,,
64.0,Simrad ES70-7C,"Fish finding, Fishery & ocean research"," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/es70_7c/,"{""tags"": [""split-beam transducer"", ""fish detection"", ""target strength measurement"", ""through-hull mounting"", ""marine electronics""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, multi-frequency echo sounder, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/es70-7c-image.png,False,,
65.0,Simrad ES70-7CD,"Fish finding, Fishery & ocean research"," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-7cd/,"{""tags"": [""marine transducer"", ""depth-rated"", ""split-beam"", ""underwater vehicles"", ""single fish detection""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, multi-frequency echo sounder, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/es70-7cd-image.png,False,,
56.0,Simrad C-All,Fish finding," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/c-all/,"{
  ""tags"": [""multifrequency transducer"", ""echo sounder"", ""fish detection"", ""Wide Band Transceiver compatible"", ""marine technology""]
}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, chirp technology, fish finding, maritime navigation""
}",https://www.kongsberg.comhttps://www.simrad.net/c-all/images/BM010427_001_001_c_all_600px_web.png,False,,
66.0,Simrad 120-25,Fish finding," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-120-25/,"{""tags"": [""single-beam transducer"", ""deep sea fishing"", ""high-frequency sonar"", ""marine equipment"", ""underwater navigation""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
  ""tags"": ""echo sounder,split-beam technology,fish stock assessment,catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/bm2709a_es120-7_200x285.png,False,,
67.0,Simrad ES120-7C,"Fish finding, Fishery & ocean research"," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/es120-7c/,"{
  ""tags"": [""split-beam transducer"", ""Fishery & ocean research"", ""120 kHz frequency"", ""sea temperature sensor"", ""marine electronics""]
}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""Tags"": ""echo sounder,multi-frequency echo sounder,fish stock assessment,catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/bm2721a_es120-7c_200x206.png,False,,
68.0,Simrad ES120-7CD,"Fish finding, Fishery & ocean research"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7cd/,"{""tags"": [""split-beam transducer"", ""depth-rated"", ""large bandwidth"", ""single fish detection"", ""submerged platforms""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/photoes120-7cd.png,False,,
69.0,Simrad ES120-7DD,"Fish finding, Fishery & ocean research"," Shallow Water Multibeam, Side Scan Sonars, Portable Hydrographic System, Survey Equipment, Multibeam Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7dd/,"{""tags"": [""split-beam transducer"", ""deep water fishing"", ""120 kHz frequency"", ""high power sonar"", ""1500m depth capability""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/contentassets/2ec4022eddf44e5aaee007a416ca7939/bm2709a_es120-7_200x285-1.jpg,False,,
70.0,Simrad ES120-7G,"Fish finding, Fishery & ocean research"," Shallow Water Multibeam, Side Scan Sonars, Multibeam Sonar, Scanning Sonar, Portable Hydrographic System",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-es120-7g/,"{""tags"": [""split-beam transducer"", ""fishfinder"", ""120 kHz frequency"", ""portable echo sounder"", ""maritime electronics""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/bm2714a_es120-7g_165x223.png,False,,
56.0,Simrad C-All,Fish finding," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/c-all/,"{
  ""tags"": [""multifrequency transducer"", ""echo sounder"", ""fish detection"", ""Wide Band Transceiver compatible"", ""marine technology""]
}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, chirp technology, fish finding, maritime navigation""
}",https://www.kongsberg.comhttps://www.simrad.net/c-all/images/BM010427_001_001_c_all_600px_web.png,False,,
71.0,Simrad ES120-18CDK,"Fish finding, Fishery & ocean research"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/es120-18cdk/,"{""tags"": [""wideband transducer"", ""subsea deployment"", ""autonomous marine equipment"", ""120 kHz frequency"", ""1500 m depth rating""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/contentassets/8c013f45b1d34dc8820cfd9a6e605959/photo1.png,False,,
72.0,Simrad 200-7C,Fish finding," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7c/,"{
  ""tags"": [""marine transducer"", ""fishfinder"", ""200 kHz frequency"", ""high-resolution sonar"", ""submersible""]
}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2709a_es120-7_200x285.png,False,,
73.0,Simrad 200-7F,Fish finding," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7f/,"{
  ""tags"": [""transducer"", ""hydrographic sounder"", ""fishfinder"", ""200 kHz frequency"", ""hull mount""]
}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, chirp technology, fish finding, maritime navigation""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2713c_200-7f.png,False,,
74.0,Simrad 200-7G,Fish finding," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Data Synchronization, Data Management",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7g/,"{""tags"": [""transducer"", ""fishfinder"", ""hydrographic"", ""200kHz"", ""portable sonar""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, echo sounder, sonar system, chirp technology, wideband chirp, fish finding, fish stock assessment""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2705c_200-7g.png,False,,
75.0,Simrad ES200-7C,"Fish finding, Fishery & ocean research"," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/es200_7c/,"{""tags"": [""transducer"", ""fish detection"", ""marine electronics"", ""200 kHz frequency"", ""hull-mounted""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/bm2727a_es200-7c_w200.png,False,,
76.0,Simrad ES200-7CD,"Fish finding, Fishery & ocean research"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-es200-7cd/,"{""tags"": [""depth-rated transducer"", ""split-beam"", ""single fish detection"", ""submersible"", ""200 kHz frequency""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/es200_7cdk_image3_no_background_400px_72ppi.png,False,,
77.0,Simrad ES200-7CDK,"Fish finding, Fishery & ocean research"," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/es200-7cdk/,"{""tags"": [""underwater transducer"", ""autonomous subsea deployment"", ""200 kHz frequency"", ""1500m and 6000m depth"", ""split-beam technology""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}",https://www.kongsberg.com/contentassets/8c013f45b1d34dc8820cfd9a6e605959/photo1.png,False,,
78.0,Simrad 38/200 Combi W,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-38200-combi-w/,"{""tags"": [""dual_frequency_transducer"", ""shallow_water_fish_detection"", ""bottom_discrimination"", ""through_hull_mounting"", ""discontinued""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
  ""tags"": ""portable sonar, wideband chirp, multi-frequency echo sounder, fish finding, catch monitoring""
}",https://www.kongsberg.comhttps://www.simrad.net/td_038/38_200_combi_w/photo.gif,False,,
